city,lat,lon,fraud_ip
Ростов-на-Дону,47.2224364,39.7187866,5.8.12.142
Уфа,54.734853,55.9578647,5.8.12.143
Волгоград,48.7072005,44.5170207,5.8.12.144
Пермь,58.0103211,56.2341778,5.8.12.145
Красноярск,56.009466,92.8524162,5.8.12.146
Воронеж,51.6592378,39.1968284,5.8.12.147
Саратов,51.530376,45.9530257,5.8.12.148
Краснодар,45.040235,38.9760801,5.8.12.149
Тольятти,53.5206438,49.389461,5.8.12.150
Барнаул,53.3481145,83.7798362,5.8.12.151
Ижевск,56.8527444,53.2113961,5.8.12.152
Ульяновск,54.3080674,48.3748717,5.8.12.153
Владивосток,43.1163807,131.882348,5.8.12.154
Ярославль,57.6216145,39.897878,5.8.12.155
Иркутск,52.2863513,104.280655,5.8.12.156
Тюмень,57.1530824,65.5343118,5.8.12.157
Махачкала,42.9848572,47.5046303,5.8.12.158
Хабаровск,48.4647991,135.0598811,5.8.12.159
Оренбург,51.7875191,55.1017379,5.8.12.160
Новокузнецк,53.7942757,87.2144046,5.8.12.161
Кемерово,55.3909721,86.0467864,5.8.12.162
Рязань,54.625457,39.7359992,5.8.12.163
Томск,56.4847036,84.9481737,5.8.12.164
Астрахань,46.3655808,48.0559979,5.8.12.165
Пенза,53.1753884,45.0347408,5.8.12.166
Набережные Челны,55.7436475,52.3958739,5.8.12.167
Липецк,52.6103027,39.5946266,5.8.12.168
Тула,54.192017,37.6153885,5.8.12.169
Киров,58.6035313,49.6679219,5.8.12.170
Чебоксары,56.1439378,47.2488718,5.8.12.171
Улан-Удэ,51.8334378,107.5841511,5.8.12.172
Калининград,54.7073218,20.5072458,5.8.12.173
Брянск,53.2420071,34.3652716,5.8.12.174
Курск,51.7303391,36.1926448,5.8.12.175
Иваново,56.9994677,40.9728231,5.8.12.176
Магнитогорск,53.4071891,58.9791432,5.8.12.177
Тверь,56.8585396,35.9117898,5.8.12.178
Ставрополь,45.0445439,41.9690168,5.8.12.179
Симферополь,44.9482645,34.100117,5.8.12.180
Нижний Тагил,57.9101038,59.9813242,5.8.12.181
Белгород,50.5977351,36.5858236,5.8.12.182
Архангельск,64.5392985,40.5170083,5.8.12.183
Владимир,56.1281561,40.4082995,5.8.12.184
Севастополь,44.6167334,33.5253552,5.8.12.185
Сочи,43.5855829,39.7231419,5.8.12.186
Курган,55.4443448,65.3161339,5.8.12.187
Смоленск,54.7867168,31.8153366,5.8.12.188
Калуга,54.5060439,36.2515933,5.8.12.189
Чита,52.0340128,113.4994884,5.8.12.190
Орёл,52.9672573,36.0696479,5.8.12.191
Волжский,48.7978483,44.7462417,5.8.12.192
Череповец,59.1269214,37.9092243,5.8.12.193
Владикавказ,43.0205039,44.6819383,5.8.12.194
Мурманск,69.0076958,33.0686019,5.8.12.195
Сургут,61.2539773,73.3961726,5.8.12.196
Вологда,59.2484186,39.8356461,5.8.12.197
Саранск,54.1807601,45.1862263,5.8.12.198
Тамбов,52.7213021,41.452258,5.8.12.199
Стерлитамак,53.6302498,55.9315707,5.8.12.200
Грозный,43.3179243,45.6981102,5.8.12.201
Якутск,62.0280273,129.7325717,5.8.12.202
Кострома,57.8029445,40.9907282,5.8.12.203
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.12.204
Петрозаводск,61.78909,34.3596263,5.8.12.205
Таганрог,47.2094907,38.935154,5.8.12.206
Нижневартовск,60.9397379,76.5696206,5.8.12.207
Йошкар-Ола,56.6343763,47.8998445,5.8.12.208
Братск,56.1513951,101.6339892,5.8.12.209
Москва,55.7538789,37.6203735,5.8.12.210
Санкт-Петербург,59.939125,30.3158225,5.8.12.211
Новосибирск,55.0281016,82.9210575,5.8.12.212
Екатеринбург,56.8386326,60.6054887,5.8.12.213
Нижний Новгород,56.3242093,44.0053948,5.8.12.214
Казань,55.7943877,49.1115312,5.8.12.215
Самара,53.1951657,50.1067691,5.8.12.216
Омск,54.9848136,73.3674638,5.8.12.217
Челябинск,55.1603659,61.4007858,5.8.12.218
Ростов-на-Дону,47.2224364,39.7187866,5.8.12.219
Уфа,54.734853,55.9578647,5.8.12.220
Волгоград,48.7072005,44.5170207,5.8.12.221
Пермь,58.0103211,56.2341778,5.8.12.222
Красноярск,56.009466,92.8524162,5.8.12.223
Воронеж,51.6592378,39.1968284,5.8.12.224
Саратов,51.530376,45.9530257,5.8.12.225
Краснодар,45.040235,38.9760801,5.8.12.226
Тольятти,53.5206438,49.389461,5.8.12.227
Барнаул,53.3481145,83.7798362,5.8.12.228
Ижевск,56.8527444,53.2113961,5.8.12.229
Ульяновск,54.3080674,48.3748717,5.8.12.230
Владивосток,43.1163807,131.882348,5.8.12.231
Ярославль,57.6216145,39.897878,5.8.12.232
Иркутск,52.2863513,104.280655,5.8.12.233
Тюмень,57.1530824,65.5343118,5.8.12.234
Махачкала,42.9848572,47.5046303,5.8.12.235
Хабаровск,48.4647991,135.0598811,5.8.12.236
Оренбург,51.7875191,55.1017379,5.8.12.237
Новокузнецк,53.7942757,87.2144046,5.8.12.238
Кемерово,55.3909721,86.0467864,5.8.12.239
Рязань,54.625457,39.7359992,5.8.12.240
Томск,56.4847036,84.9481737,5.8.12.241
Астрахань,46.3655808,48.0559979,5.8.12.242
Пенза,53.1753884,45.0347408,5.8.12.243
Набережные Челны,55.7436475,52.3958739,5.8.12.244
Липецк,52.6103027,39.5946266,5.8.12.245
Тула,54.192017,37.6153885,5.8.12.246
Киров,58.6035313,49.6679219,5.8.12.247
Чебоксары,56.1439378,47.2488718,5.8.12.248
Улан-Удэ,51.8334378,107.5841511,5.8.12.249
Калининград,54.7073218,20.5072458,5.8.12.250
Брянск,53.2420071,34.3652716,5.8.12.251
Курск,51.7303391,36.1926448,5.8.12.252
Иваново,56.9994677,40.9728231,5.8.12.253
Магнитогорск,53.4071891,58.9791432,5.8.12.254
Тверь,56.8585396,35.9117898,5.8.12.255
Ставрополь,45.0445439,41.9690168,5.8.13.0
Симферополь,44.9482645,34.100117,5.8.13.1
Нижний Тагил,57.9101038,59.9813242,5.8.13.2
Белгород,50.5977351,36.5858236,5.8.13.3
Архангельск,64.5392985,40.5170083,5.8.13.4
Владимир,56.1281561,40.4082995,5.8.13.5
Севастополь,44.6167334,33.5253552,5.8.13.6
Сочи,43.5855829,39.7231419,5.8.13.7
Курган,55.4443448,65.3161339,5.8.13.8
Смоленск,54.7867168,31.8153366,5.8.13.9
Калуга,54.5060439,36.2515933,5.8.13.10
Чита,52.0340128,113.4994884,5.8.13.11
Орёл,52.9672573,36.0696479,5.8.13.12
Волжский,48.7978483,44.7462417,5.8.13.13
Череповец,59.1269214,37.9092243,5.8.13.14
Владикавказ,43.0205039,44.6819383,5.8.13.15
Мурманск,69.0076958,33.0686019,5.8.13.16
Сургут,61.2539773,73.3961726,5.8.13.17
Вологда,59.2484186,39.8356461,5.8.13.18
Саранск,54.1807601,45.1862263,5.8.13.19
Тамбов,52.7213021,41.452258,5.8.13.20
Стерлитамак,53.6302498,55.9315707,5.8.13.21
Грозный,43.3179243,45.6981102,5.8.13.22
Якутск,62.0280273,129.7325717,5.8.13.23
Кострома,57.8029445,40.9907282,5.8.13.24
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.13.25
Петрозаводск,61.78909,34.3596263,5.8.13.26
Таганрог,47.2094907,38.935154,5.8.13.27
Нижневартовск,60.9397379,76.5696206,5.8.13.28
Йошкар-Ола,56.6343763,47.8998445,5.8.13.29
Братск,56.1513951,101.6339892,5.8.13.30
Москва,55.7538789,37.6203735,5.8.13.31
Санкт-Петербург,59.939125,30.3158225,5.8.13.32
Новосибирск,55.0281016,82.9210575,5.8.13.33
Екатеринбург,56.8386326,60.6054887,5.8.13.34
Нижний Новгород,56.3242093,44.0053948,5.8.13.35
Казань,55.7943877,49.1115312,5.8.13.36
Самара,53.1951657,50.1067691,5.8.13.37
Омск,54.9848136,73.3674638,5.8.13.38
Челябинск,55.1603659,61.4007858,5.8.13.39
Ростов-на-Дону,47.2224364,39.7187866,5.8.13.40
Уфа,54.734853,55.9578647,5.8.13.41
Волгоград,48.7072005,44.5170207,5.8.13.42
Пермь,58.0103211,56.2341778,5.8.13.43
Красноярск,56.009466,92.8524162,5.8.13.44
Воронеж,51.6592378,39.1968284,5.8.13.45
Саратов,51.530376,45.9530257,5.8.13.46
Краснодар,45.040235,38.9760801,5.8.13.47
Тольятти,53.5206438,49.389461,5.8.13.48
Барнаул,53.3481145,83.7798362,5.8.13.49
Ижевск,56.8527444,53.2113961,5.8.13.50
Ульяновск,54.3080674,48.3748717,5.8.13.51
Владивосток,43.1163807,131.882348,5.8.13.52
Ярославль,57.6216145,39.897878,5.8.13.53
Иркутск,52.2863513,104.280655,5.8.13.54
Тюмень,57.1530824,65.5343118,5.8.13.55
Махачкала,42.9848572,47.5046303,5.8.13.56
Хабаровск,48.4647991,135.0598811,5.8.13.57
Оренбург,51.7875191,55.1017379,5.8.13.58
Новокузнецк,53.7942757,87.2144046,5.8.13.59
Кемерово,55.3909721,86.0467864,5.8.13.60
Рязань,54.625457,39.7359992,5.8.13.61
Томск,56.4847036,84.9481737,5.8.13.62
Астрахань,46.3655808,48.0559979,5.8.13.63
Пенза,53.1753884,45.0347408,5.8.13.64
Набережные Челны,55.7436475,52.3958739,5.8.13.65
Липецк,52.6103027,39.5946266,5.8.13.66
Тула,54.192017,37.6153885,5.8.13.67
Киров,58.6035313,49.6679219,5.8.13.68
Чебоксары,56.1439378,47.2488718,5.8.13.69
Улан-Удэ,51.8334378,107.5841511,5.8.13.70
Калининград,54.7073218,20.5072458,5.8.13.71
Брянск,53.2420071,34.3652716,5.8.13.72
Курск,51.7303391,36.1926448,5.8.13.73
Иваново,56.9994677,40.9728231,5.8.13.74
Магнитогорск,53.4071891,58.9791432,5.8.13.75
Тверь,56.8585396,35.9117898,5.8.13.76
Ставрополь,45.0445439,41.9690168,5.8.13.77
Симферополь,44.9482645,34.100117,5.8.13.78
Нижний Тагил,57.9101038,59.9813242,5.8.13.79
Белгород,50.5977351,36.5858236,5.8.13.80
Архангельск,64.5392985,40.5170083,5.8.13.81
Владимир,56.1281561,40.4082995,5.8.13.82
Севастополь,44.6167334,33.5253552,5.8.13.83
Сочи,43.5855829,39.7231419,5.8.13.84
Курган,55.4443448,65.3161339,5.8.13.85
Смоленск,54.7867168,31.8153366,5.8.13.86
Калуга,54.5060439,36.2515933,5.8.13.87
Чита,52.0340128,113.4994884,5.8.13.88
Орёл,52.9672573,36.0696479,5.8.13.89
Волжский,48.7978483,44.7462417,5.8.13.90
Череповец,59.1269214,37.9092243,5.8.13.91
Владикавказ,43.0205039,44.6819383,5.8.13.92
Мурманск,69.0076958,33.0686019,5.8.13.93
Сургут,61.2539773,73.3961726,5.8.13.94
Вологда,59.2484186,39.8356461,5.8.13.95
Саранск,54.1807601,45.1862263,5.8.13.96
Тамбов,52.7213021,41.452258,5.8.13.97
Стерлитамак,53.6302498,55.9315707,5.8.13.98
Грозный,43.3179243,45.6981102,5.8.13.99
Якутск,62.0280273,129.7325717,5.8.13.100
Кострома,57.8029445,40.9907282,5.8.13.101
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.13.102
Петрозаводск,61.78909,34.3596263,5.8.13.103
Таганрог,47.2094907,38.935154,5.8.13.104
Нижневартовск,60.9397379,76.5696206,5.8.13.105
Йошкар-Ола,56.6343763,47.8998445,5.8.13.106
Братск,56.1513951,101.6339892,5.8.13.107
Москва,55.7538789,37.6203735,5.8.13.108
Санкт-Петербург,59.939125,30.3158225,5.8.13.109
Новосибирск,55.0281016,82.9210575,5.8.13.110
Екатеринбург,56.8386326,60.6054887,5.8.13.111
Нижний Новгород,56.3242093,44.0053948,5.8.13.112
Казань,55.7943877,49.1115312,5.8.13.113
Самара,53.1951657,50.1067691,5.8.13.114
Омск,54.9848136,73.3674638,5.8.13.115
Челябинск,55.1603659,61.4007858,5.8.13.116
Ростов-на-Дону,47.2224364,39.7187866,5.8.13.117
Уфа,54.734853,55.9578647,5.8.13.118
Волгоград,48.7072005,44.5170207,5.8.13.119
Пермь,58.0103211,56.2341778,5.8.13.120
Красноярск,56.009466,92.8524162,5.8.13.121
Воронеж,51.6592378,39.1968284,5.8.13.122
Саратов,51.530376,45.9530257,5.8.13.123
Краснодар,45.040235,38.9760801,5.8.13.124
Тольятти,53.5206438,49.389461,5.8.13.125
Барнаул,53.3481145,83.7798362,5.8.13.126
Ижевск,56.8527444,53.2113961,5.8.13.127
Ульяновск,54.3080674,48.3748717,5.8.13.128
Владивосток,43.1163807,131.882348,5.8.13.129
Ярославль,57.6216145,39.897878,5.8.13.130
Иркутск,52.2863513,104.280655,5.8.13.131
Тюмень,57.1530824,65.5343118,5.8.13.132
Махачкала,42.9848572,47.5046303,5.8.13.133
Хабаровск,48.4647991,135.0598811,5.8.13.134
Оренбург,51.7875191,55.1017379,5.8.13.135
Новокузнецк,53.7942757,87.2144046,5.8.13.136
Кемерово,55.3909721,86.0467864,5.8.13.137
Рязань,54.625457,39.7359992,5.8.13.138
Томск,56.4847036,84.9481737,5.8.13.139
Астрахань,46.3655808,48.0559979,5.8.13.140
Пенза,53.1753884,45.0347408,5.8.13.141
Набережные Челны,55.7436475,52.3958739,5.8.13.142
Липецк,52.6103027,39.5946266,5.8.13.143
Тула,54.192017,37.6153885,5.8.13.144
Киров,58.6035313,49.6679219,5.8.13.145
Чебоксары,56.1439378,47.2488718,5.8.13.146
Улан-Удэ,51.8334378,107.5841511,5.8.13.147
Калининград,54.7073218,20.5072458,5.8.13.148
Брянск,53.2420071,34.3652716,5.8.13.149
Курск,51.7303391,36.1926448,5.8.13.150
Иваново,56.9994677,40.9728231,5.8.13.151
Магнитогорск,53.4071891,58.9791432,5.8.13.152
Тверь,56.8585396,35.9117898,5.8.13.153
Ставрополь,45.0445439,41.9690168,5.8.13.154
Симферополь,44.9482645,34.100117,5.8.13.155
Нижний Тагил,57.9101038,59.9813242,5.8.13.156
Белгород,50.5977351,36.5858236,5.8.13.157
Архангельск,64.5392985,40.5170083,5.8.13.158
Владимир,56.1281561,40.4082995,5.8.13.159
Севастополь,44.6167334,33.5253552,5.8.13.160
Сочи,43.5855829,39.7231419,5.8.13.161
Курган,55.4443448,65.3161339,5.8.13.162
Смоленск,54.7867168,31.8153366,5.8.13.163
Калуга,54.5060439,36.2515933,5.8.13.164
Чита,52.0340128,113.4994884,5.8.13.165
Орёл,52.9672573,36.0696479,5.8.13.166
Волжский,48.7978483,44.7462417,5.8.13.167
Череповец,59.1269214,37.9092243,5.8.13.168
Владикавказ,43.0205039,44.6819383,5.8.13.169
Мурманск,69.0076958,33.0686019,5.8.13.170
Сургут,61.2539773,73.3961726,5.8.13.171
Вологда,59.2484186,39.8356461,5.8.13.172
Саранск,54.1807601,45.1862263,5.8.13.173
Тамбов,52.7213021,41.452258,5.8.13.174
Стерлитамак,53.6302498,55.9315707,5.8.13.175
Грозный,43.3179243,45.6981102,5.8.13.176
Якутск,62.0280273,129.7325717,5.8.13.177
Кострома,57.8029445,40.9907282,5.8.13.178
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.13.179
Петрозаводск,61.78909,34.3596263,5.8.13.180
Таганрог,47.2094907,38.935154,5.8.13.181
Нижневартовск,60.9397379,76.5696206,5.8.13.182
Йошкар-Ола,56.6343763,47.8998445,5.8.13.183
Братск,56.1513951,101.6339892,5.8.13.184
Москва,55.7538789,37.6203735,5.8.13.185
Санкт-Петербург,59.939125,30.3158225,5.8.13.186
Новосибирск,55.0281016,82.9210575,5.8.13.187
Екатеринбург,56.8386326,60.6054887,5.8.13.188
Нижний Новгород,56.3242093,44.0053948,5.8.13.189
Казань,55.7943877,49.1115312,5.8.13.190
Самара,53.1951657,50.1067691,5.8.13.191
Омск,54.9848136,73.3674638,5.8.13.192
Челябинск,55.1603659,61.4007858,5.8.13.193
Ростов-на-Дону,47.2224364,39.7187866,5.8.13.194
Уфа,54.734853,55.9578647,5.8.13.195
Волгоград,48.7072005,44.5170207,5.8.13.196
Пермь,58.0103211,56.2341778,5.8.13.197
Красноярск,56.009466,92.8524162,5.8.13.198
Воронеж,51.6592378,39.1968284,5.8.13.199
Саратов,51.530376,45.9530257,5.8.13.200
Краснодар,45.040235,38.9760801,5.8.13.201
Тольятти,53.5206438,49.389461,5.8.13.202
Барнаул,53.3481145,83.7798362,5.8.13.203
Ижевск,56.8527444,53.2113961,5.8.13.204
Ульяновск,54.3080674,48.3748717,5.8.13.205
Владивосток,43.1163807,131.882348,5.8.13.206
Ярославль,57.6216145,39.897878,5.8.13.207
Иркутск,52.2863513,104.280655,5.8.13.208
Тюмень,57.1530824,65.5343118,5.8.13.209
Махачкала,42.9848572,47.5046303,5.8.13.210
Хабаровск,48.4647991,135.0598811,5.8.13.211
Оренбург,51.7875191,55.1017379,5.8.13.212
Новокузнецк,53.7942757,87.2144046,5.8.13.213
Кемерово,55.3909721,86.0467864,5.8.13.214
Рязань,54.625457,39.7359992,5.8.13.215
Томск,56.4847036,84.9481737,5.8.13.216
Астрахань,46.3655808,48.0559979,5.8.13.217
Пенза,53.1753884,45.0347408,5.8.13.218
Набережные Челны,55.7436475,52.3958739,5.8.13.219
Липецк,52.6103027,39.5946266,5.8.13.220
Тула,54.192017,37.6153885,5.8.13.221
Киров,58.6035313,49.6679219,5.8.13.222
Чебоксары,56.1439378,47.2488718,5.8.13.223
Улан-Удэ,51.8334378,107.5841511,5.8.13.224
Калининград,54.7073218,20.5072458,5.8.13.225
Брянск,53.2420071,34.3652716,5.8.13.226
Курск,51.7303391,36.1926448,5.8.13.227
Иваново,56.9994677,40.9728231,5.8.13.228
Магнитогорск,53.4071891,58.9791432,5.8.13.229
Тверь,56.8585396,35.9117898,5.8.13.230
Ставрополь,45.0445439,41.9690168,5.8.13.231
Симферополь,44.9482645,34.100117,5.8.13.232
Нижний Тагил,57.9101038,59.9813242,5.8.13.233
Белгород,50.5977351,36.5858236,5.8.13.234
Архангельск,64.5392985,40.5170083,5.8.13.235
Владимир,56.1281561,40.4082995,5.8.13.236
Севастополь,44.6167334,33.5253552,5.8.13.237
Сочи,43.5855829,39.7231419,5.8.13.238
Курган,55.4443448,65.3161339,5.8.13.239
Смоленск,54.7867168,31.8153366,5.8.13.240
Калуга,54.5060439,36.2515933,5.8.13.241
Чита,52.0340128,113.4994884,5.8.13.242
Орёл,52.9672573,36.0696479,5.8.13.243
Волжский,48.7978483,44.7462417,5.8.13.244
Череповец,59.1269214,37.9092243,5.8.13.245
Владикавказ,43.0205039,44.6819383,5.8.13.246
